s,C,C
Time,"Back","Front"
 2.9232000E+005, 1.3131467E+002, 1.4860611E+002
 2.9295000E+005, 1.3140230E+002, 1.4861265E+002
 2.9358000E+005, 1.3148952E+002, 1.4861915E+002
 2.9421000E+005, 1.3157632E+002, 1.4862563E+002
 2.9484000E+005, 1.3166272E+002, 1.4863207E+002
 2.9547000E+005, 1.3174872E+002, 1.4863849E+002
 2.9610000E+005, 1.3183431E+002, 1.4864487E+002
 2.9673000E+005, 1.3191950E+002, 1.4865123E+002
 2.9736000E+005, 1.3200429E+002, 1.4865755E+002
 2.9799000E+005, 1.3208868E+002, 1.4866385E+002
 2.9862000E+005, 1.3217268E+002, 1.4867012E+002
 2.9925000E+005, 1.3225628E+002, 1.4867635E+002
 2.9988000E+005, 1.3233949E+002, 1.4868256E+002
 3.0051000E+005, 1.3242232E+002, 1.4868874E+002
 3.0114000E+005, 1.3250475E+002, 1.4869489E+002
 3.0177000E+005, 1.3258679E+002, 1.4870101E+002
 3.0240000E+005, 1.3266845E+002, 1.4870710E+002
 3.0303000E+005, 1.3274973E+002, 1.4871316E+002
 3.0366000E+005, 1.3283063E+002, 1.4871920E+002
 3.0429000E+005, 1.3291115E+002, 1.4872520E+002
 3.0492000E+005, 1.3299129E+002, 1.4873118E+002
 3.0555000E+005, 1.3307105E+002, 1.4873713E+002
 3.0618000E+005, 1.3315044E+002, 1.4874306E+002
 3.0681000E+005, 1.3322946E+002, 1.4874895E+002
 3.0744000E+005, 1.3330811E+002, 1.4875482E+002
 3.0807000E+005, 1.3338639E+002, 1.4876066E+002
 3.0870000E+005, 1.3346430E+002, 1.4876647E+002
 3.0933000E+005, 1.3354184E+002, 1.4877225E+002
 3.0996000E+005, 1.3361903E+002, 1.4877801E+002
 3.1059000E+005, 1.3369585E+002, 1.4878374E+002
 3.1122000E+005, 1.3377231E+002, 1.4878945E+002
 3.1185000E+005, 1.3384841E+002, 1.4879512E+002
 3.1248000E+005, 1.3392415E+002, 1.4880077E+002
 3.1311000E+005, 1.3399954E+002, 1.4880640E+002
 3.1374000E+005, 1.3407458E+002, 1.4881199E+002
 3.1437000E+005, 1.3414926E+002, 1.4881757E+002
 3.1500000E+005, 1.3422360E+002, 1.4882311E+002
 3.1563000E+005, 1.3429758E+002, 1.4882863E+002
 3.1626000E+005, 1.3437122E+002, 1.4883412E+002
 3.1689000E+005, 1.3444451E+002, 1.4883959E+002
 3.1752000E+005, 1.3451746E+002, 1.4884503E+002
 3.1815000E+005, 1.3459007E+002, 1.4885045E+002
 3.1878000E+005, 1.3466233E+002, 1.4885584E+002
 3.1941000E+005, 1.3473426E+002, 1.4886121E+002
 3.2004000E+005, 1.3480585E+002, 1.4886655E+002
 3.2067000E+005, 1.3487711E+002, 1.4887186E+002
 3.2130000E+005, 1.3494803E+002, 1.4887715E+002
 3.2193000E+005, 1.3501862E+002, 1.4888242E+002
 3.2256000E+005, 1.3508887E+002, 1.4888766E+002
 3.2319000E+005, 1.3515880E+002, 1.4889288E+002
 3.2382000E+005, 1.3522840E+002, 1.4889807E+002
 3.2445000E+005, 1.3529767E+002, 1.4890323E+002
 3.2508000E+005, 1.3536662E+002, 1.4890838E+002
 3.2571000E+005, 1.3543525E+002, 1.4891350E+002
 3.2634000E+005, 1.3550355E+002, 1.4891859E+002
 3.2697000E+005, 1.3557153E+002, 1.4892366E+002
 3.2760000E+005, 1.3563919E+002, 1.4892871E+002
 3.2823000E+005, 1.3570654E+002, 1.4893374E+002
 3.2886000E+005, 1.3577357E+002, 1.4893874E+002
 3.2949000E+005, 1.3584029E+002, 1.4894371E+002
 3.3012000E+005, 1.3590669E+002, 1.4894867E+002
 3.3075000E+005, 1.3597278E+002, 1.4895360E+002
 3.3138000E+005, 1.3603857E+002, 1.4895850E+002
 3.3201000E+005, 1.3610404E+002, 1.4896339E+002
 3.3264000E+005, 1.3616921E+002, 1.4896825E+002
 3.3327000E+005, 1.3623407E+002, 1.4897309E+002
 3.3390000E+005, 1.3629862E+002, 1.4897790E+002
 3.3453000E+005, 1.3636288E+002, 1.4898270E+002
 3.3516000E+005, 1.3642683E+002, 1.4898747E+002
 3.3579000E+005, 1.3649048E+002, 1.4899222E+002
 3.3642000E+005, 1.3655384E+002, 1.4899694E+002
 3.3705000E+005, 1.3661690E+002, 1.4900165E+002
 3.3768000E+005, 1.3667966E+002, 1.4900633E+002
 3.3831000E+005, 1.3674212E+002, 1.4901099E+002
 3.3894000E+005, 1.3680430E+002, 1.4901563E+002
 3.3957000E+005, 1.3686618E+002, 1.4902024E+002
 3.4020000E+005, 1.3692777E+002, 1.4902484E+002
 3.4083000E+005, 1.3698908E+002, 1.4902941E+002
 3.4146000E+005, 1.3705009E+002, 1.4903396E+002
 3.4209000E+005, 1.3711082E+002, 1.4903849E+002
 3.4272000E+005, 1.3717127E+002, 1.4904300E+002
 3.4335000E+005, 1.3723143E+002, 1.4904749E+002
 3.4398000E+005, 1.3729131E+002, 1.4905196E+002
 3.4461000E+005, 1.3735091E+002, 1.4905640E+002
 3.4524000E+005, 1.3741023E+002, 1.4906083E+002
 3.4587000E+005, 1.3746927E+002, 1.4906523E+002
 3.4650000E+005, 1.3752803E+002, 1.4906962E+002
 3.4713000E+005, 1.3758652E+002, 1.4907398E+002
 3.4776000E+005, 1.3764474E+002, 1.4907832E+002
 3.4839000E+005, 1.3770268E+002, 1.4908264E+002
 3.4902000E+005, 1.3776035E+002, 1.4908695E+002
 3.4965000E+005, 1.3781775E+002, 1.4909123E+002
 3.5028000E+005, 1.3787488E+002, 1.4909549E+002
 3.5091000E+005, 1.3793174E+002, 1.4909973E+002
 3.5154000E+005, 1.3798833E+002, 1.4910395E+002
 3.5217000E+005, 1.3804466E+002, 1.4910816E+002
 3.5280000E+005, 1.3810073E+002, 1.4911234E+002
 3.5343000E+005, 1.3815653E+002, 1.4911650E+002
 3.5406000E+005, 1.3821207E+002, 1.4912064E+002
 3.5469000E+005, 1.3826736E+002, 1.4912477E+002
 3.5532000E+005, 1.3832238E+002, 1.4912887E+002
 3.5595000E+005, 1.3837714E+002, 1.4913296E+002
 3.5658000E+005, 1.3843165E+002, 1.4913702E+002
 3.5721000E+005, 1.3848590E+002, 1.4914107E+002
 3.5784000E+005, 1.3853989E+002, 1.4914510E+002
 3.5847000E+005, 1.3859364E+002, 1.4914911E+002
 3.5910000E+005, 1.3864713E+002, 1.4915310E+002
 3.5973000E+005, 1.3870037E+002, 1.4915707E+002
 3.6036000E+005, 1.3875336E+002, 1.4916102E+002
 3.6099000E+005, 1.3880610E+002, 1.4916496E+002
 3.6162000E+005, 1.3885860E+002, 1.4916887E+002
 3.6225000E+005, 1.3891085E+002, 1.4917277E+002
 3.6288000E+005, 1.3896285E+002, 1.4917665E+002
 3.6351000E+005, 1.3901461E+002, 1.4918051E+002
 3.6414000E+005, 1.3906613E+002, 1.4918435E+002
 3.6477000E+005, 1.3911740E+002, 1.4918818E+002
 3.6540000E+005, 1.3916844E+002, 1.4919199E+002
 3.6603000E+005, 1.3921923E+002, 1.4919578E+002
 3.6666000E+005, 1.3926979E+002, 1.4919955E+002
 3.6729000E+005, 1.3932011E+002, 1.4920330E+002
 3.6792000E+005, 1.3937020E+002, 1.4920704E+002
 3.6855000E+005, 1.3942005E+002, 1.4921076E+002
 3.6918000E+005, 1.3946966E+002, 1.4921446E+002
 3.6981000E+005, 1.3951905E+002, 1.4921814E+002
 3.7044000E+005, 1.3956820E+002, 1.4922181E+002
 3.7107000E+005, 1.3961712E+002, 1.4922546E+002
 3.7170000E+005, 1.3966581E+002, 1.4922909E+002
 3.7233000E+005, 1.3971427E+002, 1.4923270E+002
 3.7296000E+005, 1.3976251E+002, 1.4923630E+002
 3.7359000E+005, 1.3981052E+002, 1.4923988E+002
 3.7422000E+005, 1.3985830E+002, 1.4924345E+002
 3.7485000E+005, 1.3990586E+002, 1.4924700E+002
 3.7548000E+005, 1.3995320E+002, 1.4925053E+002
 3.7611000E+005, 1.4000032E+002, 1.4925404E+002
 3.7674000E+005, 1.4004721E+002, 1.4925754E+002
 3.7737000E+005, 1.4009389E+002, 1.4926102E+002
 3.7800000E+005, 1.4014034E+002, 1.4926449E+002
 3.7863000E+005, 1.4018658E+002, 1.4926794E+002
 3.7926000E+005, 1.4023260E+002, 1.4927137E+002
 3.7989000E+005, 1.4027841E+002, 1.4927479E+002
 3.8052000E+005, 1.4032400E+002, 1.4927819E+002
 3.8115000E+005, 1.4036937E+002, 1.4928157E+002
 3.8178000E+005, 1.4041454E+002, 1.4928494E+002
 3.8241000E+005, 1.4045949E+002, 1.4928830E+002
 3.8304000E+005, 1.4050423E+002, 1.4929163E+002
 3.8367000E+005, 1.4054876E+002, 1.4929496E+002
 3.8430000E+005, 1.4059309E+002, 1.4929826E+002
 3.8493000E+005, 1.4063720E+002, 1.4930155E+002
 3.8556000E+005, 1.4068111E+002, 1.4930483E+002
 3.8619000E+005, 1.4072481E+002, 1.4930809E+002
 3.8682000E+005, 1.4076831E+002, 1.4931133E+002
 3.8745000E+005, 1.4081160E+002, 1.4931456E+002
 3.8808000E+005, 1.4085469E+002, 1.4931778E+002
 3.8871000E+005, 1.4089758E+002, 1.4932098E+002
 3.8934000E+005, 1.4094027E+002, 1.4932416E+002
 3.8997000E+005, 1.4098275E+002, 1.4932733E+002
 3.9060000E+005, 1.4102504E+002, 1.4933049E+002
 3.9123000E+005, 1.4106713E+002, 1.4933363E+002
 3.9186000E+005, 1.4110902E+002, 1.4933675E+002
 3.9249000E+005, 1.4115072E+002, 1.4933986E+002
 3.9312000E+005, 1.4119221E+002, 1.4934296E+002
 3.9375000E+005, 1.4123352E+002, 1.4934604E+002
 3.9438000E+005, 1.4127463E+002, 1.4934910E+002
 3.9501000E+005, 1.4131555E+002, 1.4935216E+002
 3.9564000E+005, 1.4135628E+002, 1.4935520E+002
 3.9627000E+005, 1.4139681E+002, 1.4935822E+002
 3.9690000E+005, 1.4143716E+002, 1.4936123E+002
 3.9753000E+005, 1.4147731E+002, 1.4936422E+002
 3.9816000E+005, 1.4151728E+002, 1.4936721E+002
 3.9879000E+005, 1.4155706E+002, 1.4937017E+002
 3.9942000E+005, 1.4159666E+002, 1.4937313E+002
 4.0005000E+005, 1.4163607E+002, 1.4937607E+002
 4.0068000E+005, 1.4167529E+002, 1.4937899E+002
 4.0131000E+005, 1.4171433E+002, 1.4938191E+002
 4.0194000E+005, 1.4175319E+002, 1.4938480E+002
 4.0257000E+005, 1.4179186E+002, 1.4938769E+002
 4.0320000E+005, 1.4183035E+002, 1.4939056E+002
 4.0383000E+005, 1.4186867E+002, 1.4939342E+002
 4.0446000E+005, 1.4190680E+002, 1.4939626E+002
 4.0509000E+005, 1.4194475E+002, 1.4939909E+002
 4.0572000E+005, 1.4198253E+002, 1.4940191E+002
 4.0635000E+005, 1.4202013E+002, 1.4940472E+002
 4.0698000E+005, 1.4205755E+002, 1.4940751E+002
 4.0761000E+005, 1.4209480E+002, 1.4941029E+002
 4.0824000E+005, 1.4213187E+002, 1.4941305E+002
 4.0887000E+005, 1.4216877E+002, 1.4941581E+002
 4.0950000E+005, 1.4220549E+002, 1.4941854E+002
 4.1013000E+005, 1.4224205E+002, 1.4942127E+002
 4.1076000E+005, 1.4227843E+002, 1.4942399E+002
 4.1139000E+005, 1.4231464E+002, 1.4942669E+002
 4.1202000E+005, 1.4235068E+002, 1.4942938E+002
 4.1265000E+005, 1.4238655E+002, 1.4943205E+002
 4.1328000E+005, 1.4242226E+002, 1.4943472E+002
 4.1391000E+005, 1.4245779E+002, 1.4943737E+002
 4.1454000E+005, 1.4249316E+002, 1.4944000E+002
 4.1517000E+005, 1.4252837E+002, 1.4944263E+002
 4.1580000E+005, 1.4256341E+002, 1.4944524E+002
 4.1643000E+005, 1.4259828E+002, 1.4944785E+002
 4.1706000E+005, 1.4263299E+002, 1.4945044E+002
 4.1769000E+005, 1.4266754E+002, 1.4945301E+002
 4.1832000E+005, 1.4270193E+002, 1.4945558E+002
 4.1895000E+005, 1.4273615E+002, 1.4945813E+002
 4.1958000E+005, 1.4277022E+002, 1.4946067E+002
 4.2021000E+005, 1.4280412E+002, 1.4946320E+002
 4.2084000E+005, 1.4283787E+002, 1.4946572E+002
 4.2147000E+005, 1.4287145E+002, 1.4946822E+002
 4.2210000E+005, 1.4290488E+002, 1.4947072E+002
 4.2273000E+005, 1.4293816E+002, 1.4947320E+002
 4.2336000E+005, 1.4297128E+002, 1.4947567E+002
 4.2399000E+005, 1.4300424E+002, 1.4947813E+002
 4.2462000E+005, 1.4303704E+002, 1.4948058E+002
 4.2525000E+005, 1.4306970E+002, 1.4948301E+002
 4.2588000E+005, 1.4310220E+002, 1.4948544E+002
 4.2651000E+005, 1.4313455E+002, 1.4948785E+002
 4.2714000E+005, 1.4316674E+002, 1.4949025E+002
 4.2777000E+005, 1.4319879E+002, 1.4949264E+002
 4.2840000E+005, 1.4323068E+002, 1.4949502E+002
 4.2903000E+005, 1.4326243E+002, 1.4949739E+002
 4.2966000E+005, 1.4329403E+002, 1.4949975E+002
 4.3029000E+005, 1.4332547E+002, 1.4950209E+002
 4.3092000E+005, 1.4335677E+002, 1.4950443E+002
 4.3155000E+005, 1.4338793E+002, 1.4950675E+002
 4.3218000E+005, 1.4341894E+002, 1.4950907E+002
 4.3281000E+005, 1.4344980E+002, 1.4951137E+002
 4.3344000E+005, 1.4348052E+002, 1.4951366E+002
 4.3407000E+005, 1.4351109E+002, 1.4951594E+002
 4.3470000E+005, 1.4354152E+002, 1.4951821E+002
 4.3533000E+005, 1.4357181E+002, 1.4952047E+002
 4.3596000E+005, 1.4360196E+002, 1.4952272E+002
 4.3659000E+005, 1.4363196E+002, 1.4952496E+002
 4.3722000E+005, 1.4366182E+002, 1.4952718E+002
 4.3785000E+005, 1.4369155E+002, 1.4952940E+002
 4.3848000E+005, 1.4372113E+002, 1.4953161E+002
 4.3911000E+005, 1.4375058E+002, 1.4953381E+002
 4.3974000E+005, 1.4377988E+002, 1.4953599E+002
 4.4037000E+005, 1.4380905E+002, 1.4953817E+002
 4.4100000E+005, 1.4383809E+002, 1.4954033E+002
 4.4163000E+005, 1.4386698E+002, 1.4954249E+002
 4.4226000E+005, 1.4389575E+002, 1.4954463E+002
 4.4289000E+005, 1.4392437E+002, 1.4954677E+002
 4.4352000E+005, 1.4395286E+002, 1.4954890E+002
 4.4415000E+005, 1.4398122E+002, 1.4955101E+002
 4.4478000E+005, 1.4400945E+002, 1.4955312E+002
 4.4541000E+005, 1.4403754E+002, 1.4955521E+002
 4.4604000E+005, 1.4406550E+002, 1.4955730E+002
 4.4667000E+005, 1.4409333E+002, 1.4955937E+002
 4.4730000E+005, 1.4412103E+002, 1.4956144E+002
 4.4793000E+005, 1.4414860E+002, 1.4956350E+002
 4.4856000E+005, 1.4417604E+002, 1.4956554E+002
 4.4919000E+005, 1.4420336E+002, 1.4956758E+002
 4.4982000E+005, 1.4423054E+002, 1.4956961E+002
 4.5045000E+005, 1.4425760E+002, 1.4957163E+002
 4.5108000E+005, 1.4428453E+002, 1.4957364E+002
 4.5171000E+005, 1.4431133E+002, 1.4957564E+002
 4.5234000E+005, 1.4433801E+002, 1.4957763E+002
 4.5297000E+005, 1.4436456E+002, 1.4957961E+002
 4.5360000E+005, 1.4439099E+002, 1.4958158E+002
 4.5423000E+005, 1.4441729E+002, 1.4958354E+002
 4.5486000E+005, 1.4444347E+002, 1.4958549E+002
 4.5549000E+005, 1.4446953E+002, 1.4958744E+002
 4.5612000E+005, 1.4449547E+002, 1.4958937E+002
 4.5675000E+005, 1.4452128E+002, 1.4959130E+002
 4.5738000E+005, 1.4454697E+002, 1.4959321E+002
 4.5801000E+005, 1.4457255E+002, 1.4959512E+002
 4.5864000E+005, 1.4459800E+002, 1.4959702E+002
 4.5927000E+005, 1.4462333E+002, 1.4959891E+002
 4.5990000E+005, 1.4464855E+002, 1.4960079E+002
 4.6053000E+005, 1.4467364E+002, 1.4960266E+002
 4.6116000E+005, 1.4469862E+002, 1.4960453E+002
 4.6179000E+005, 1.4472348E+002, 1.4960638E+002
 4.6242000E+005, 1.4474823E+002, 1.4960823E+002
 4.6305000E+005, 1.4477286E+002, 1.4961007E+002
 4.6368000E+005, 1.4479737E+002, 1.4961189E+002
 4.6431000E+005, 1.4482177E+002, 1.4961371E+002
 4.6494000E+005, 1.4484605E+002, 1.4961553E+002
 4.6557000E+005, 1.4487022E+002, 1.4961733E+002
 4.6620000E+005, 1.4489428E+002, 1.4961912E+002
 4.6683000E+005, 1.4491822E+002, 1.4962091E+002
 4.6746000E+005, 1.4494205E+002, 1.4962269E+002
 4.6809000E+005, 1.4496577E+002, 1.4962446E+002
 4.6872000E+005, 1.4498938E+002, 1.4962622E+002
 4.6935000E+005, 1.4501288E+002, 1.4962797E+002
 4.6998000E+005, 1.4503627E+002, 1.4962972E+002
 4.7061000E+005, 1.4505955E+002, 1.4963145E+002
 4.7124000E+005, 1.4508271E+002, 1.4963318E+002
 4.7187000E+005, 1.4510578E+002, 1.4963490E+002
 4.7250000E+005, 1.4512873E+002, 1.4963661E+002
 4.7313000E+005, 1.4515157E+002, 1.4963832E+002
 4.7376000E+005, 1.4517431E+002, 1.4964001E+002
 4.7439000E+005, 1.4519694E+002, 1.4964170E+002
 4.7502000E+005, 1.4521946E+002, 1.4964338E+002
 4.7565000E+005, 1.4524188E+002, 1.4964505E+002
 4.7628000E+005, 1.4526420E+002, 1.4964672E+002
 4.7691000E+005, 1.4528641E+002, 1.4964838E+002
 4.7754000E+005, 1.4530851E+002, 1.4965002E+002
 4.7817000E+005, 1.4533051E+002, 1.4965167E+002
 4.7880000E+005, 1.4535241E+002, 1.4965330E+002
 4.7943000E+005, 1.4537421E+002, 1.4965492E+002
 4.8006000E+005, 1.4539590E+002, 1.4965654E+002
 4.8069000E+005, 1.4541749E+002, 1.4965815E+002
 4.8132000E+005, 1.4543898E+002, 1.4965976E+002
 4.8195000E+005, 1.4546037E+002, 1.4966135E+002
 4.8258000E+005, 1.4548166E+002, 1.4966294E+002
 4.8321000E+005, 1.4550285E+002, 1.4966452E+002
 4.8384000E+005, 1.4552394E+002, 1.4966609E+002
 4.8447000E+005, 1.4554493E+002, 1.4966766E+002
 4.8510000E+005, 1.4556582E+002, 1.4966922E+002
 4.8573000E+005, 1.4558662E+002, 1.4967077E+002
 4.8636000E+005, 1.4560731E+002, 1.4967231E+002
 4.8699000E+005, 1.4562791E+002, 1.4967385E+002
 4.8762000E+005, 1.4564842E+002, 1.4967538E+002
 4.8825000E+005, 1.4566882E+002, 1.4967690E+002
 4.8888000E+005, 1.4568913E+002, 1.4967842E+002
 4.8951000E+005, 1.4570935E+002, 1.4967993E+002
 4.9014000E+005, 1.4572947E+002, 1.4968143E+002
 4.9077000E+005, 1.4574950E+002, 1.4968292E+002
 4.9140000E+005, 1.4576943E+002, 1.4968441E+002
 4.9203000E+005, 1.4578927E+002, 1.4968589E+002
 4.9266000E+005, 1.4580902E+002, 1.4968736E+002
 4.9329000E+005, 1.4582867E+002, 1.4968883E+002
 4.9392000E+005, 1.4584824E+002, 1.4969029E+002
 4.9455000E+005, 1.4586771E+002, 1.4969174E+002
 4.9518000E+005, 1.4588708E+002, 1.4969318E+002
 4.9581000E+005, 1.4590637E+002, 1.4969462E+002
 4.9644000E+005, 1.4592557E+002, 1.4969606E+002
 4.9707000E+005, 1.4594468E+002, 1.4969748E+002
 4.9770000E+005, 1.4596370E+002, 1.4969890E+002
 4.9833000E+005, 1.4598262E+002, 1.4970031E+002
 4.9896000E+005, 1.4600146E+002, 1.4970172E+002
 4.9959000E+005, 1.4602022E+002, 1.4970312E+002
 5.0022000E+005, 1.4603888E+002, 1.4970451E+002
 5.0085000E+005, 1.4605746E+002, 1.4970589E+002
 5.0148000E+005, 1.4607594E+002, 1.4970727E+002
 5.0211000E+005, 1.4609435E+002, 1.4970865E+002
 5.0274000E+005, 1.4611266E+002, 1.4971001E+002
 5.0337000E+005, 1.4613089E+002, 1.4971137E+002
 5.0400000E+005, 1.4614904E+002, 1.4971273E+002
 5.0463000E+005, 1.4616710E+002, 1.4971407E+002
 5.0526000E+005, 1.4618507E+002, 1.4971541E+002
 5.0589000E+005, 1.4620296E+002, 1.4971675E+002
 5.0652000E+005, 1.4622077E+002, 1.4971808E+002
 5.0715000E+005, 1.4623849E+002, 1.4971940E+002
 5.0778000E+005, 1.4625613E+002, 1.4972071E+002
 5.0841000E+005, 1.4627369E+002, 1.4972202E+002
 5.0904000E+005, 1.4629116E+002, 1.4972333E+002
 5.0967000E+005, 1.4630856E+002, 1.4972463E+002
 5.1030000E+005, 1.4632587E+002, 1.4972592E+002
 5.1093000E+005, 1.4634310E+002, 1.4972720E+002
 5.1156000E+005, 1.4636025E+002, 1.4972848E+002
 5.1219000E+005, 1.4637732E+002, 1.4972975E+002
 5.1282000E+005, 1.4639431E+002, 1.4973102E+002
 5.1345000E+005, 1.4641122E+002, 1.4973228E+002
 5.1408000E+005, 1.4642805E+002, 1.4973354E+002
 5.1471000E+005, 1.4644480E+002, 1.4973479E+002
 5.1534000E+005, 1.4646147E+002, 1.4973603E+002
 5.1597000E+005, 1.4647806E+002, 1.4973727E+002
 5.1660000E+005, 1.4649458E+002, 1.4973850E+002
 5.1723000E+005, 1.4651102E+002, 1.4973973E+002
 5.1786000E+005, 1.4652738E+002, 1.4974095E+002
 5.1849000E+005, 1.4654367E+002, 1.4974216E+002
 5.1912000E+005, 1.4655987E+002, 1.4974337E+002
 5.1975000E+005, 1.4657601E+002, 1.4974458E+002
 5.2038000E+005, 1.4659206E+002, 1.4974577E+002
 5.2101000E+005, 1.4660805E+002, 1.4974697E+002
 5.2164000E+005, 1.4662395E+002, 1.4974815E+002
 5.2227000E+005, 1.4663979E+002, 1.4974933E+002
 5.2290000E+005, 1.4665554E+002, 1.4975051E+002
 5.2353000E+005, 1.4667123E+002, 1.4975168E+002
 5.2416000E+005, 1.4668684E+002, 1.4975284E+002
 5.2479000E+005, 1.4670238E+002, 1.4975400E+002
 5.2542000E+005, 1.4671784E+002, 1.4975516E+002
 5.2605000E+005, 1.4673323E+002, 1.4975631E+002
 5.2668000E+005, 1.4674855E+002, 1.4975745E+002
 5.2731000E+005, 1.4676380E+002, 1.4975859E+002
 5.2794000E+005, 1.4677898E+002, 1.4975972E+002
 5.2857000E+005, 1.4679408E+002, 1.4976084E+002
 5.2920000E+005, 1.4680912E+002, 1.4976197E+002
 5.2983000E+005, 1.4682408E+002, 1.4976308E+002
 5.3046000E+005, 1.4683898E+002, 1.4976419E+002
 5.3109000E+005, 1.4685380E+002, 1.4976530E+002
 5.3172000E+005, 1.4686855E+002, 1.4976640E+002
 5.3235000E+005, 1.4688324E+002, 1.4976750E+002
 5.3298000E+005, 1.4689786E+002, 1.4976859E+002
 5.3361000E+005, 1.4691240E+002, 1.4976967E+002
 5.3424000E+005, 1.4692688E+002, 1.4977075E+002
 5.3487000E+005, 1.4694129E+002, 1.4977183E+002
 5.3550000E+005, 1.4695564E+002, 1.4977290E+002
 5.3613000E+005, 1.4696992E+002, 1.4977396E+002
 5.3676000E+005, 1.4698413E+002, 1.4977502E+002
 5.3739000E+005, 1.4699827E+002, 1.4977608E+002
 5.3802000E+005, 1.4701235E+002, 1.4977713E+002
 5.3865000E+005, 1.4702636E+002, 1.4977817E+002
 5.3928000E+005, 1.4704030E+002, 1.4977921E+002
 5.3991000E+005, 1.4705418E+002, 1.4978025E+002
 5.4054000E+005, 1.4706800E+002, 1.4978128E+002
 5.4117000E+005, 1.4708175E+002, 1.4978230E+002
 5.4180000E+005, 1.4709543E+002, 1.4978332E+002
 5.4243000E+005, 1.4710905E+002, 1.4978434E+002
 5.4306000E+005, 1.4712261E+002, 1.4978535E+002
 5.4369000E+005, 1.4713610E+002, 1.4978636E+002
 5.4432000E+005, 1.4714953E+002, 1.4978736E+002
 5.4495000E+005, 1.4716290E+002, 1.4978836E+002
 5.4558000E+005, 1.4717621E+002, 1.4978935E+002
 5.4621000E+005, 1.4718945E+002, 1.4979034E+002
 5.4684000E+005, 1.4720263E+002, 1.4979132E+002
 5.4747000E+005, 1.4721575E+002, 1.4979230E+002
 5.4810000E+005, 1.4722881E+002, 1.4979327E+002
 5.4873000E+005, 1.4724180E+002, 1.4979424E+002
 5.4936000E+005, 1.4725474E+002, 1.4979521E+002
 5.4999000E+005, 1.4726761E+002, 1.4979617E+002
 5.5062000E+005, 1.4728042E+002, 1.4979712E+002
 5.5125000E+005, 1.4729318E+002, 1.4979808E+002
 5.5188000E+005, 1.4730587E+002, 1.4979902E+002
 5.5251000E+005, 1.4731851E+002, 1.4979997E+002
 5.5314000E+005, 1.4733108E+002, 1.4980090E+002
 5.5377000E+005, 1.4734360E+002, 1.4980184E+002
 5.5440000E+005, 1.4735606E+002, 1.4980277E+002
 5.5503000E+005, 1.4736845E+002, 1.4980369E+002
 5.5566000E+005, 1.4738080E+002, 1.4980461E+002
 5.5629000E+005, 1.4739308E+002, 1.4980553E+002
 5.5692000E+005, 1.4740530E+002, 1.4980644E+002
 5.5755000E+005, 1.4741747E+002, 1.4980735E+002
 5.5818000E+005, 1.4742958E+002, 1.4980825E+002
 5.5881000E+005, 1.4744164E+002, 1.4980915E+002
 5.5944000E+005, 1.4745363E+002, 1.4981005E+002
 5.6007000E+005, 1.4746558E+002, 1.4981094E+002
 5.6070000E+005, 1.4747746E+002, 1.4981182E+002
 5.6133000E+005, 1.4748929E+002, 1.4981271E+002
 5.6196000E+005, 1.4750107E+002, 1.4981358E+002
 5.6259000E+005, 1.4751278E+002, 1.4981446E+002
 5.6322000E+005, 1.4752445E+002, 1.4981533E+002
 5.6385000E+005, 1.4753606E+002, 1.4981619E+002
 5.6448000E+005, 1.4754761E+002, 1.4981706E+002
 5.6511000E+005, 1.4755911E+002, 1.4981791E+002
 5.6574000E+005, 1.4757056E+002, 1.4981877E+002
 5.6637000E+005, 1.4758195E+002, 1.4981962E+002
 5.6700000E+005, 1.4759329E+002, 1.4982046E+002
 5.6763000E+005, 1.4760458E+002, 1.4982131E+002
 5.6826000E+005, 1.4761581E+002, 1.4982214E+002
 5.6889000E+005, 1.4762699E+002, 1.4982298E+002
 5.6952000E+005, 1.4763812E+002, 1.4982381E+002
 5.7015000E+005, 1.4764920E+002, 1.4982463E+002
 5.7078000E+005, 1.4766022E+002, 1.4982546E+002
 5.7141000E+005, 1.4767120E+002, 1.4982628E+002
 5.7204000E+005, 1.4768212E+002, 1.4982709E+002
 5.7267000E+005, 1.4769299E+002, 1.4982790E+002
 5.7330000E+005, 1.4770381E+002, 1.4982871E+002
 5.7393000E+005, 1.4771457E+002, 1.4982951E+002
 5.7456000E+005, 1.4772529E+002, 1.4983031E+002
 5.7519000E+005, 1.4773596E+002, 1.4983111E+002
 5.7582000E+005, 1.4774658E+002, 1.4983190E+002
 5.7645000E+005, 1.4775715E+002, 1.4983269E+002
 5.7708000E+005, 1.4776766E+002, 1.4983347E+002
 5.7771000E+005, 1.4777813E+002, 1.4983425E+002
 5.7834000E+005, 1.4778855E+002, 1.4983503E+002
 5.7897000E+005, 1.4779892E+002, 1.4983580E+002
 5.7960000E+005, 1.4780924E+002, 1.4983657E+002
 5.8023000E+005, 1.4781952E+002, 1.4983734E+002
 5.8086000E+005, 1.4782974E+002, 1.4983810E+002
 5.8149000E+005, 1.4783992E+002, 1.4983886E+002
 5.8212000E+005, 1.4785005E+002, 1.4983962E+002
 5.8275000E+005, 1.4786013E+002, 1.4984037E+002
 5.8338000E+005, 1.4787017E+002, 1.4984112E+002
 5.8401000E+005, 1.4788016E+002, 1.4984186E+002
 5.8464000E+005, 1.4789010E+002, 1.4984261E+002
 5.8527000E+005, 1.4789999E+002, 1.4984334E+002
